dataset,horizon,metric,model,value,performance_pct,year,log_file,teams,description,ade_30_15,ade_60_30,perf_30_15_pct,perf_60_30_pct,ks_accel,ks_speed,ks_turn,wd_accel,wd_speed,wd_turn,match_id,proc_set_file,year_ctx,division,avg_robots_per_stoppage,n_trajectories,n_unique_stop_ids,duration_estimate_s,frame_rate_hz,speed_mean,speed_p50,speed_p90,speed_p99,speed_max,accel_mean,accel_p50,accel_p90,accel_p99,accel_max,turn_mean,turn_p50,turn_p90
3,30→15,ADE,Seq2Seq,1.964,68.69,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,ADE,MLP,4.653,68.69,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,ADE,Kalman,6.273,68.69,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,FDE,Seq2Seq,6.268,61.74,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,FDE,MLP,12.197,61.74,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,FDE,Kalman,16.386,61.74,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,MAE,Seq2Seq,1.241,68.61,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,MAE,MLP,2.938,68.61,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,30→15,MAE,Kalman,3.954,68.61,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,ADE,Seq2Seq,12.901,40.03,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,ADE,MLP,26.085,40.03,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,ADE,Kalman,21.508,40.03,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,FDE,Seq2Seq,41.303,28.31,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,FDE,MLP,72.591,28.31,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,FDE,Kalman,57.63,28.31,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,MAE,Seq2Seq,8.126,40.09,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,MAE,MLP,16.456,40.09,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
3,60→30,MAE,Kalman,13.565,40.09,2019,2019-07-04_06-55_KIKS-vs-TIGERs_Mannheim.log,KIKS vs TIGERs_Mannheim,0 Conhecidos,1.96,12.9,68.69,40.03,0.0451076435226719,0.0472682531786687,0.0572674919293882,0.0448822636084308,1.0527796810989751,0.0067610429113888,2019_KIKS_vs_TIGERs_Mannheim,proc_set_3.pkl,2019,A,5.4333,163,30,2362.1,60,7.270890241137394,2.3127433845670997,21.92704821989535,45.38589095187624,71.95914774519503,0.2481257448425048,0.1292363025709993,0.6536870052473112,1.298589596104412,8.486260455201096,0.0875446313041167,0.0283714729641961,0.2044875037051059
4,30→15,ADE,Seq2Seq,4.337,70.16,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,ADE,MLP,9.313,70.16,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,ADE,Kalman,14.537,70.16,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,FDE,Seq2Seq,13.801,63.54,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,FDE,MLP,24.677,63.54,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,FDE,Kalman,37.869,63.54,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,MAE,Seq2Seq,2.754,70.1,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,MAE,MLP,5.91,70.1,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,30→15,MAE,Kalman,9.212,70.1,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,ADE,Seq2Seq,28.109,45.11,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,ADE,MLP,47.993,45.11,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,ADE,Kalman,51.203,45.11,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,FDE,Seq2Seq,88.728,35.09,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,FDE,MLP,131.172,35.09,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,FDE,Kalman,136.732,35.09,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,MAE,Seq2Seq,17.777,45.11,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,MAE,MLP,30.505,45.11,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
4,60→30,MAE,Kalman,32.375,45.11,2019,2019-07-07_01-49_RoboTeam_Twente-vs-MRL.log,RoboTeam_Twente vs MRL,1 Conhecido,4.34,28.11,70.16,45.11,0.1151004601300891,0.136639035312507,0.1053767971573114,0.0425016347636323,1.857722721163784,0.0224944805247306,2019_RoboTeam_Twente_vs_MRL,proc_set_4.pkl,2019,A,6.2368,237,38,2217.82,60,7.947340783424998,4.679904176319556,21.100241528694745,35.05433486975544,53.97623808452153,0.2341112872381149,0.1802239066058752,0.5537716474794545,0.8490845544994282,2.3517322500068665,0.0598055861302095,0.0150739543199553,0.1258044961059584
5,30→15,ADE,Seq2Seq,3.929,76.18,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
5,30→15,ADE,MLP,10.268,76.18,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
5,30→15,ADE,Kalman,16.496,76.18,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
5,30→15,FDE,Seq2Seq,12.488,70.99,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
5,30→15,FDE,MLP,26.591,70.99,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
5,30→15,FDE,Kalman,43.044,70.99,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
5,30→15,MAE,Seq2Seq,2.481,76.14,2019,2019-07-04_12-15_ZJUNlict-vs-RoboTeam_Twente.log,RoboTeam_Twente vs ZJUNlict,2 Conhecidos,3.93,26.1,76.18,54.17,0.10658,0.09276,0.032265,0.0535753382687186,1.2899038335591937,0.0026257636161802,2019_RoboTeam_Twente_vs_ZJUNlict,proc_set_5.pkl,2019,A,6.3929,179,28,3642.35,60,4.972903398087128,0.650517962667263,16.766822379059445,33.24349192589434,55.51075290544724,0.1608704289823483,0.0428874735798987,0.4879266006014541,0.880839317436203,12.250854852213998,0.0831880546533648,0.0210729606623423,0.1917611090135232
